node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,project,namespace,user_team,start,finish,pod_type_color,project_color
gpu-server11,2,gpu-server11:2,0.0,instance-2470-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2024-01-23 11:45:00+09:00,2024-01-23 14:45:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server11,2,gpu-server11:2,0.0,instance-2224-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-23 16:00:00+09:00,2024-01-24 16:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,2,gpu-server11:2,0.0,instance-2226-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-24 16:30:00+09:00,2024-01-25 16:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,2,gpu-server11:2,0.0,instance-1411-0,instance,PROJECT_20,ns-16904408990530505,TEAM_9,2024-01-29 08:30:00+09:00,2024-01-30 16:45:00+09:00,blue,"(1.0, 0.0, 0.89914853267126, 1.0)"
gpu-server11,2,gpu-server11:2,82.5031125786164,instance-2565-0,instance,PROJECT_5,ns-1690440796148727,TEAM_2,2024-01-30 17:15:00+09:00,2024-02-08 00:00:00+09:00,blue,"(0.9261352897716534, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1576-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-11-08 21:15:00+09:00,2023-11-09 09:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,2.9050604166666667,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-09 09:45:00+09:00,2023-11-10 09:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,violet-run-pipeline-gpu-dwdpk-1858045587,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-11-10 10:00:00+09:00,2023-11-10 10:15:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-10 11:30:00+09:00,2023-11-11 11:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,76.30842543859644,instance-1816-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-14 11:00:00+09:00,2023-11-15 15:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-15 18:30:00+09:00,2023-11-17 09:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.34958541666666654,instance-1824-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-17 10:15:00+09:00,2023-11-18 10:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1923-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-20 09:30:00+09:00,2023-11-20 12:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-646-0,instance,PROJECT_21,ns-16904411186545339,TEAM_4,2023-11-20 13:30:00+09:00,2023-11-22 14:00:00+09:00,blue,"(1.0, 0.0, 0.6306823551141734, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1164-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2023-11-22 15:00:00+09:00,2023-11-25 15:00:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,violet-run-pipeline-gpu-rvpms-439587089,task,PROJECT_4,ns-16904413105821052,,2023-11-26 23:15:00+09:00,2023-11-28 06:30:00+09:00,red,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1868-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-28 08:15:00+09:00,2023-11-29 06:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2071-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-29 08:45:00+09:00,2023-12-02 08:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2150-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 09:15:00+09:00,2023-12-04 17:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,82.34059397590357,instance-2166-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 18:30:00+09:00,2023-12-05 15:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-753-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-05 15:30:00+09:00,2023-12-06 10:00:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-753-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-06 10:30:00+09:00,2023-12-08 10:00:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-11 08:15:00+09:00,2023-12-12 08:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-12 10:15:00+09:00,2023-12-13 10:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-13 10:30:00+09:00,2023-12-14 10:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1042-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-14 12:45:00+09:00,2023-12-15 12:30:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,21.168626041666673,instance-1042-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-15 12:45:00+09:00,2023-12-16 12:45:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2255-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-16 18:30:00+09:00,2023-12-17 18:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1326-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-12-17 22:15:00+09:00,2023-12-18 22:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2265-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-19 08:30:00+09:00,2023-12-20 08:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-985-0,instance,PROJECT_11,ns-1682430413891001,TEAM_1,2023-12-20 09:30:00+09:00,2023-12-21 09:30:00+09:00,blue,"(0.0, 1.0, 0.6846578559724542, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-304-0,instance,PROJECT_12,ns-16904406391779833,TEAM_12,2024-01-03 10:15:00+09:00,2024-01-03 17:45:00+09:00,blue,"(0.0, 1.0, 0.9531223422015863, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2338-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-04 08:15:00+09:00,2024-01-05 08:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2360-0,instance,PROJECT_8,ns-16904415495054562,TEAM_10,2024-01-05 14:00:00+09:00,2024-01-06 14:15:00+09:00,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,74.4137786346398,violet-run-pipeline-gpu-jgdnh-544506832,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 10:00:00+09:00,2024-01-16 15:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,2.1436,violet-run-pipeline-gpu-ngq88-2770746731,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 07:45:00+09:00,2024-01-17 08:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2416-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-17 14:30:00+09:00,2024-01-18 14:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2380-0,instance,PROJECT_16,ns-16904415809493358,TEAM_10,2024-01-18 14:45:00+09:00,2024-01-19 14:45:00+09:00,blue,"(0.02982891903346456, 0.0028421619330708803, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,1.3735322916666668,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-22 13:30:00+09:00,2024-01-24 13:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1430-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-01-24 13:45:00+09:00,2024-01-25 13:45:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-29 09:45:00+09:00,2024-01-31 09:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2572-0,instance,PROJECT_5,ns-1690440796148727,TEAM_2,2024-01-31 10:00:00+09:00,2024-02-01 10:30:00+09:00,blue,"(0.9261352897716534, 1.0, 0.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,instance-2600-0,instance,PROJECT_15,ns-1690441020642881,TEAM_2,2024-02-01 13:15:00+09:00,2024-02-02 13:30:00+09:00,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server11,3,gpu-server11:3,0.0,violet-run-pipeline-gpu-bvxlj-1626806371,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-02 16:15:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-08 21:15:00+09:00,2023-11-09 08:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.04818333333333335,instance-1660-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-09 08:45:00+09:00,2023-11-10 08:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1660-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-10 09:00:00+09:00,2023-11-10 22:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1730-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 00:30:00+09:00,2023-11-12 01:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1740-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 02:00:00+09:00,2023-11-12 02:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1744-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 02:45:00+09:00,2023-11-12 11:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1749-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 11:45:00+09:00,2023-11-12 12:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1752-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 13:00:00+09:00,2023-11-12 13:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1761-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-12 13:45:00+09:00,2023-11-12 15:00:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1785-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 18:45:00+09:00,2023-11-13 08:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,1.019327040816326,instance-1430-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-11-13 09:00:00+09:00,2023-11-15 10:00:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1578-0,instance,PROJECT_3,ns-16910219432627866,TEAM_4,2023-11-15 10:15:00+09:00,2023-11-18 16:00:00+09:00,blue,"(1.0, 0.5369323551141733, 0.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1833-0,instance,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-18 19:00:00+09:00,2023-11-18 19:15:00+09:00,blue,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1544-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-11-20 08:45:00+09:00,2023-11-21 10:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,54.16691594488183,violet-run-pipeline-gpu-p57rk-1836437728,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-21 11:00:00+09:00,2023-12-12 15:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2235-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-12 16:30:00+09:00,2023-12-14 08:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1411-0,instance,PROJECT_20,ns-16904408990530505,TEAM_9,2023-12-14 08:45:00+09:00,2023-12-15 16:45:00+09:00,blue,"(1.0, 0.0, 0.89914853267126, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-18 14:00:00+09:00,2023-12-19 14:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,1.0341822916666668,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-19 14:15:00+09:00,2023-12-20 14:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-20 14:30:00+09:00,2023-12-22 14:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-22 15:45:00+09:00,2023-12-23 02:00:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-23 02:15:00+09:00,2023-12-24 02:15:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2299-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-24 15:30:00+09:00,2023-12-24 16:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,51.279614999999986,violet-run-pipeline-gpu-5zvpv-747118082,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-26 10:45:00+09:00,2023-12-26 15:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,9.912500000000001,violet-run-pipeline-gpu-cbzwk-2070977808,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-26 16:00:00+09:00,2023-12-27 11:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,20.025505882352938,violet-run-pipeline-gpu-jms8w-3551857596,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 12:00:00+09:00,2023-12-27 16:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,22.007710789473684,violet-run-pipeline-gpu-99hp9-2279907390,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 16:45:00+09:00,2023-12-31 15:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,37.43958472222222,violet-run-pipeline-gpu-pxsr4-1340460384,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-01 02:30:00+09:00,2024-01-02 14:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.6423764044943819,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-01-02 15:30:00+09:00,2024-01-03 13:45:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2100-0,instance,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-03 14:00:00+09:00,2024-01-04 11:00:00+09:00,blue,"(1.0, 0.0, 0.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1389-0,instance,PROJECT_8,ns-16904415495054562,TEAM_10,2024-01-04 11:15:00+09:00,2024-01-05 11:15:00+09:00,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 08:45:00+09:00,2024-01-08 14:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2380-0,instance,PROJECT_16,ns-16904415809493358,TEAM_10,2024-01-08 15:30:00+09:00,2024-01-09 15:30:00+09:00,blue,"(0.02982891903346456, 0.0028421619330708803, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2394-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-09 16:15:00+09:00,2024-01-10 16:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 08:45:00+09:00,2024-01-12 07:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2408-0,instance,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-12 14:00:00+09:00,2024-01-16 10:30:00+09:00,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-16 15:30:00+09:00,2024-01-19 14:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.2465583333333334,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-19 20:30:00+09:00,2024-01-20 20:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.048748167539267036,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-22 07:30:00+09:00,2024-01-24 07:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 07:30:00+09:00,2024-01-25 07:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0003843749999999997,instance-2517-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-25 08:15:00+09:00,2024-01-26 08:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2532-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-26 10:30:00+09:00,2024-01-27 10:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2380-0,instance,PROJECT_16,ns-16904415809493358,TEAM_10,2024-01-28 11:00:00+09:00,2024-01-29 11:00:00+09:00,blue,"(0.02982891903346456, 0.0028421619330708803, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2520-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-29 11:15:00+09:00,2024-01-30 16:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-01-30 17:15:00+09:00,2024-01-30 17:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-01-30 20:30:00+09:00,2024-02-01 10:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-02-01 10:45:00+09:00,2024-02-03 10:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1544-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-02-05 08:45:00+09:00,2024-02-06 13:15:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-2631-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-06 13:30:00+09:00,2024-02-07 16:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,0,gpu-server12:0,0.0,instance-1576-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2024-02-07 16:15:00+09:00,2024-02-08 00:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.6890903448275857,instance-1430-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-11-08 21:15:00+09:00,2023-11-10 09:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,5.101337500000002,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-10 10:00:00+09:00,2023-11-11 10:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1728-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-11 23:45:00+09:00,2023-11-12 02:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1748-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 11:45:00+09:00,2023-11-12 12:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1752-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 13:00:00+09:00,2023-11-12 15:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1780-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-12 17:00:00+09:00,2023-11-13 10:45:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1792-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-13 11:15:00+09:00,2023-11-13 16:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1802-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-13 16:45:00+09:00,2023-11-13 17:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1805-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-13 17:45:00+09:00,2023-11-13 22:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,1.4591303703703715,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-14 08:30:00+09:00,2023-11-15 18:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1869-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-15 22:30:00+09:00,2023-11-15 23:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1875-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-16 00:00:00+09:00,2023-11-16 00:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,7.893147368421058,instance-1877-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-16 08:45:00+09:00,2023-11-18 08:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1911-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-18 14:30:00+09:00,2023-11-18 23:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,50.036918651685475,instance-1449-0,instance,PROJECT_11,ns-1682430413891001,TEAM_1,2023-11-19 10:45:00+09:00,2023-12-12 15:00:00+09:00,blue,"(0.0, 1.0, 0.6846578559724542, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-2235-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-12 16:30:00+09:00,2023-12-14 08:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server12,1,gpu-server12:1,0.0,instance-1544-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-14 10:30:00+09:00,2023-12-15 10:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
