node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,namespace,type_color,project_color,start_time,end_time
gpu-server01,7,gpu-server01:7,95.39027688243048,violet-run-pipeline-gpu-mngfc-883818940,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-26 23:30:00+00:00,2023-12-04 20:45:00+00:00
gpu-server01,7,gpu-server01:7,24.85108750000001,violet-run-pipeline-gpu-4tbc9-1774180843,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-04 23:45:00+00:00,2023-12-05 01:45:00+00:00
gpu-server01,7,gpu-server01:7,0.0,violet-run-pipeline-gpu-t6dns-976891770,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-05 02:00:00+00:00,2023-12-05 03:30:00+00:00
gpu-server01,7,gpu-server01:7,89.89253333333335,violet-run-pipeline-gpu-6kssc-4256735251,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-05 04:00:00+00:00,2023-12-05 10:00:00+00:00
gpu-server01,7,gpu-server01:7,89.92482892193277,violet-run-pipeline-gpu-mlzrx-1891767276,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-06 01:30:00+00:00,2023-12-20 01:45:00+00:00
gpu-server01,7,gpu-server01:7,0.0,violet-run-pipeline-gpu-8fz2m-3120019794,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2023-12-20 06:00:00+00:00,2023-12-21 02:00:00+00:00
gpu-server01,7,gpu-server01:7,92.7952108108108,violet-run-pipeline-gpu-fftp4-1617571953,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-22 05:00:00+00:00,2023-12-27 05:15:00+00:00
gpu-server01,7,gpu-server01:7,52.26278950166118,violet-run-pipeline-gpu-9tnd8-1865815998,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 05:30:00+00:00,2024-01-11 21:45:00+00:00
gpu-server01,7,gpu-server01:7,20.283642857142866,violet-run-pipeline-gpu-n9rg4-229354915,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-11 23:00:00+00:00,2024-01-12 09:30:00+00:00
gpu-server01,7,gpu-server01:7,42.80356666666667,violet-run-pipeline-gpu-4vppl-989390375,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 01:30:00+00:00,2024-01-16 02:15:00+00:00
gpu-server01,7,gpu-server01:7,73.6274300802139,violet-run-pipeline-gpu-8sq5w-318761477,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 00:15:00+00:00,2024-01-24 19:15:00+00:00
gpu-server01,7,gpu-server01:7,74.13950175438598,violet-run-pipeline-gpu-zjp92-3873447848,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-26 08:30:00+00:00,2024-01-26 22:45:00+00:00
gpu-server01,7,gpu-server01:7,85.92477692307693,violet-run-pipeline-gpu-tmdkg-1992501200,task,ns-1690441020642881,red,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-29 01:30:00+00:00,2024-01-29 04:45:00+00:00
gpu-server01,7,gpu-server01:7,91.93973796296297,violet-run-pipeline-gpu-xrl69-3799078920,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-29 06:00:00+00:00,2024-02-01 15:00:00+00:00
gpu-server02,0,gpu-server02:0,98.88393418788716,violet-run-pipeline-gpu-x8kqd-3503434973,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,0,gpu-server02:0,18.794529360967164,violet-run-pipeline-gpu-jrsp9-3759191875,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 00:15:00+00:00,2024-01-16 01:45:00+00:00
gpu-server02,0,gpu-server02:0,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 15:45:00+00:00,2024-01-16 23:30:00+00:00
gpu-server02,0,gpu-server02:0,31.20269090909092,violet-run-pipeline-gpu-d4d5n-2480006076,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 06:30:00+00:00,2024-01-17 14:45:00+00:00
gpu-server02,0,gpu-server02:0,69.65098125,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 15:00:00+00:00,2024-01-17 19:00:00+00:00
gpu-server02,0,gpu-server02:0,81.17882107142835,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 23:30:00+00:00,2024-01-29 15:30:00+00:00
gpu-server02,0,gpu-server02:0,13.5614175,violet-run-pipeline-gpu-cm7mz-1371493079,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2024-01-30 23:30:00+00:00,2024-01-31 09:30:00+00:00
gpu-server02,0,gpu-server02:0,52.87429999999999,violet-run-pipeline-gpu-xpcxm-2778807119,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-02-01 01:45:00+00:00,2024-02-01 03:30:00+00:00
gpu-server02,0,gpu-server02:0,0.0,violet-run-pipeline-gpu-hch5g-240983488,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-02-01 12:00:00+00:00,2024-02-01 15:00:00+00:00
gpu-server02,1,gpu-server02:1,90.85084126750183,violet-run-pipeline-gpu-9fg4g-4198045470,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-12-16 00:45:00+00:00
gpu-server02,1,gpu-server02:1,91.59394657375124,violet-run-pipeline-gpu-hncvb-2387745484,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 06:00:00+00:00,2023-12-27 05:15:00+00:00
gpu-server02,1,gpu-server02:1,65.52440810810819,violet-run-pipeline-gpu-qrstf-3318118143,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 05:30:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,1,gpu-server02:1,15.447645336787565,violet-run-pipeline-gpu-jrsp9-3759191875,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 00:15:00+00:00,2024-01-16 01:45:00+00:00
gpu-server02,1,gpu-server02:1,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 15:45:00+00:00,2024-01-16 23:30:00+00:00
gpu-server02,1,gpu-server02:1,76.84148749999999,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 15:00:00+00:00,2024-01-17 19:00:00+00:00
gpu-server02,1,gpu-server02:1,86.20445085348486,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 23:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server02,2,gpu-server02:2,97.26553989191888,violet-run-pipeline-gpu-9fg4g-4198045470,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-12-16 00:45:00+00:00
gpu-server02,2,gpu-server02:2,91.60811614401842,violet-run-pipeline-gpu-hncvb-2387745484,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 06:00:00+00:00,2023-12-27 05:15:00+00:00
gpu-server02,2,gpu-server02:2,91.28150660660668,violet-run-pipeline-gpu-qrstf-3318118143,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 05:30:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,2,gpu-server02:2,15.5407250431779,violet-run-pipeline-gpu-jrsp9-3759191875,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 00:15:00+00:00,2024-01-16 01:45:00+00:00
gpu-server02,2,gpu-server02:2,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 15:45:00+00:00,2024-01-16 23:30:00+00:00
gpu-server02,2,gpu-server02:2,81.80564813218385,violet-run-pipeline-gpu-bzvjr-2788458255,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 02:15:00+00:00,2024-01-24 08:15:00+00:00
gpu-server02,2,gpu-server02:2,50.05588599033816,violet-run-pipeline-gpu-5qfp8-1545014637,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-24 08:30:00+00:00,2024-01-26 12:15:00+00:00
gpu-server02,2,gpu-server02:2,95.29076153846154,violet-run-pipeline-gpu-fkkf5-2466719574,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-29 15:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server02,3,gpu-server02:3,97.3664242200932,violet-run-pipeline-gpu-9fg4g-4198045470,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-12-16 00:45:00+00:00
gpu-server02,3,gpu-server02:3,37.671656445993,violet-run-pipeline-gpu-hncvb-2387745484,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 06:00:00+00:00,2023-12-27 05:15:00+00:00
gpu-server02,3,gpu-server02:3,91.39165735735727,violet-run-pipeline-gpu-qrstf-3318118143,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 05:30:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,3,gpu-server02:3,15.512591882556116,violet-run-pipeline-gpu-jrsp9-3759191875,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 00:15:00+00:00,2024-01-16 01:45:00+00:00
gpu-server02,3,gpu-server02:3,76.88212499999999,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 15:00:00+00:00,2024-01-17 19:00:00+00:00
gpu-server02,3,gpu-server02:3,86.36893065433857,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 23:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server02,4,gpu-server02:4,97.41504613117176,violet-run-pipeline-gpu-9fg4g-4198045470,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-12-16 00:45:00+00:00
gpu-server02,4,gpu-server02:4,14.438710869565224,violet-run-pipeline-gpu-nkzkv-3657696935,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 05:15:00+00:00,2023-12-18 16:45:00+00:00
gpu-server02,4,gpu-server02:4,63.56810882352944,violet-run-pipeline-gpu-4jx78-2326148594,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 23:45:00+00:00,2023-12-20 01:15:00+00:00
gpu-server02,4,gpu-server02:4,30.42946422018348,violet-run-pipeline-gpu-p7f7j-351015129,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-21 01:45:00+00:00,2023-12-22 05:00:00+00:00
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-cmfk4-4275231030,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-23 03:00:00+00:00,2023-12-23 03:30:00+00:00
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-9qshj-2061954654,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-23 06:15:00+00:00,2023-12-23 06:45:00+00:00
gpu-server02,4,gpu-server02:4,94.9981467023173,violet-run-pipeline-gpu-gnd5n-1710628013,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-24 07:45:00+00:00,2023-12-30 04:00:00+00:00
gpu-server02,4,gpu-server02:4,75.13289306666664,violet-run-pipeline-gpu-6xntx-216862477,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-30 06:15:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-4vwkb-332303483,task,ns-16904413105821052,red,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-04 08:00:00+00:00,2024-01-04 08:45:00+00:00
gpu-server02,4,gpu-server02:4,49.6880677631579,violet-run-pipeline-gpu-rnqjn-4238665228,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-06 15:30:00+00:00,2024-01-08 05:30:00+00:00
gpu-server02,4,gpu-server02:4,25.71149682539683,violet-run-pipeline-gpu-fds9m-4227584090,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 07:30:00+00:00,2024-01-08 23:15:00+00:00
gpu-server02,4,gpu-server02:4,26.213431578947365,violet-run-pipeline-gpu-cgbdn-2299830279,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 04:15:00+00:00,2024-01-10 23:15:00+00:00
gpu-server02,4,gpu-server02:4,71.23233157894735,violet-run-pipeline-gpu-59trs-1791732950,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-11 05:00:00+00:00,2024-01-11 09:45:00+00:00
gpu-server02,4,gpu-server02:4,87.42062607655512,violet-run-pipeline-gpu-82jbf-1091556461,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-12 01:45:00+00:00,2024-01-16 10:15:00+00:00
gpu-server02,4,gpu-server02:4,44.03861515151516,violet-run-pipeline-gpu-d4d5n-2480006076,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 06:30:00+00:00,2024-01-17 14:45:00+00:00
gpu-server02,4,gpu-server02:4,77.65016875,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 15:00:00+00:00,2024-01-17 19:00:00+00:00
gpu-server02,4,gpu-server02:4,89.53779604810991,violet-run-pipeline-gpu-gp4c7-3307082716,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-24 06:15:00+00:00,2024-01-30 07:45:00+00:00
gpu-server02,4,gpu-server02:4,93.3030325,violet-run-pipeline-gpu-cm7mz-1371493079,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2024-01-30 23:30:00+00:00,2024-01-31 09:30:00+00:00
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-xl8wt-1561883944,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-02-01 11:00:00+00:00,2024-02-01 11:30:00+00:00
gpu-server02,5,gpu-server02:5,69.01063029966696,violet-run-pipeline-gpu-qr2fk-3879037461,task,ns-1690440796148727,red,"(0.9261352897716534, 1.0, 0.0, 1.0)",2023-11-03 15:00:00+00:00,2023-11-13 00:15:00+00:00
gpu-server02,5,gpu-server02:5,54.17801041666668,violet-run-pipeline-gpu-2cnh8-111822940,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-23 09:15:00+00:00,2023-11-24 09:15:00+00:00
gpu-server02,5,gpu-server02:5,68.71199133333319,violet-run-pipeline-gpu-h9lqb-2829638815,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-07 01:30:00+00:00,2023-12-13 07:30:00+00:00
gpu-server02,5,gpu-server02:5,96.20691242740992,violet-run-pipeline-gpu-hncvb-2387745484,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 06:00:00+00:00,2023-12-27 05:15:00+00:00
gpu-server02,5,gpu-server02:5,89.90502582582586,violet-run-pipeline-gpu-qrstf-3318118143,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 05:30:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,5,gpu-server02:5,46.574030263157866,violet-run-pipeline-gpu-rnqjn-4238665228,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-06 15:30:00+00:00,2024-01-08 05:30:00+00:00
gpu-server02,5,gpu-server02:5,17.980161904761896,violet-run-pipeline-gpu-fds9m-4227584090,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 07:30:00+00:00,2024-01-08 23:15:00+00:00
gpu-server02,5,gpu-server02:5,26.32942105263158,violet-run-pipeline-gpu-cgbdn-2299830279,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 04:15:00+00:00,2024-01-10 23:15:00+00:00
gpu-server02,5,gpu-server02:5,87.76464234449757,violet-run-pipeline-gpu-82jbf-1091556461,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-12 01:45:00+00:00,2024-01-16 10:15:00+00:00
gpu-server02,5,gpu-server02:5,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 15:45:00+00:00,2024-01-16 23:30:00+00:00
gpu-server02,5,gpu-server02:5,40.3111787878788,violet-run-pipeline-gpu-d4d5n-2480006076,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 06:30:00+00:00,2024-01-17 14:45:00+00:00
gpu-server02,5,gpu-server02:5,0.0,violet-run-pipeline-gpu-2jq54-1672485863,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-22 06:15:00+00:00,2024-01-22 07:45:00+00:00
gpu-server02,5,gpu-server02:5,0.0,violet-run-pipeline-gpu-5qfp8-1545014637,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-24 08:30:00+00:00,2024-01-24 12:15:00+00:00
gpu-server02,5,gpu-server02:5,50.91620202312133,violet-run-pipeline-gpu-lbpbk-3665481022,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-25 10:15:00+00:00,2024-01-29 00:45:00+00:00
gpu-server02,5,gpu-server02:5,95.15218811188802,violet-run-pipeline-gpu-fkkf5-2466719574,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-29 15:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server02,6,gpu-server02:6,28.37292769291036,violet-run-pipeline-gpu-cznws-151652140,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-24 09:30:00+00:00,2023-12-20 23:45:00+00:00
gpu-server02,6,gpu-server02:6,35.21924166666668,violet-run-pipeline-gpu-zhd7x-482888682,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-21 02:15:00+00:00,2023-12-23 02:15:00+00:00
gpu-server02,6,gpu-server02:6,0.0,violet-run-pipeline-gpu-sqx2x-925940323,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-23 03:00:00+00:00,2023-12-23 07:00:00+00:00
gpu-server02,6,gpu-server02:6,95.1761802139038,violet-run-pipeline-gpu-gnd5n-1710628013,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-24 07:45:00+00:00,2023-12-30 04:00:00+00:00
gpu-server02,6,gpu-server02:6,61.45420448717947,violet-run-pipeline-gpu-srgcr-114569520,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-03 07:15:00+00:00,2024-01-04 22:15:00+00:00
gpu-server02,6,gpu-server02:6,51.53523421052636,violet-run-pipeline-gpu-rnqjn-4238665228,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-06 15:30:00+00:00,2024-01-08 05:30:00+00:00
gpu-server02,6,gpu-server02:6,17.706352380952385,violet-run-pipeline-gpu-fds9m-4227584090,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 07:30:00+00:00,2024-01-08 23:15:00+00:00
gpu-server02,6,gpu-server02:6,28.21796052631579,violet-run-pipeline-gpu-cgbdn-2299830279,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 04:15:00+00:00,2024-01-10 23:15:00+00:00
gpu-server02,6,gpu-server02:6,73.86431290322578,violet-run-pipeline-gpu-jhwg5-3735731488,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-11 10:15:00+00:00,2024-01-12 01:45:00+00:00
gpu-server02,6,gpu-server02:6,75.35516117216116,violet-run-pipeline-gpu-s45qr-2725211470,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-14 06:00:00+00:00,2024-01-17 02:15:00+00:00
gpu-server02,6,gpu-server02:6,24.691818181818185,violet-run-pipeline-gpu-d4d5n-2480006076,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 06:30:00+00:00,2024-01-17 14:45:00+00:00
gpu-server02,6,gpu-server02:6,84.92476776785706,violet-run-pipeline-gpu-mj95p-379769760,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-17 23:30:00+00:00,2024-01-29 15:30:00+00:00
gpu-server02,6,gpu-server02:6,90.36726470588228,violet-run-pipeline-gpu-szqsp-3123808704,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-30 07:45:00+00:00,2024-02-01 10:45:00+00:00
gpu-server02,6,gpu-server02:6,0.0,violet-run-pipeline-gpu-gplk4-1259171671,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-02-01 11:30:00+00:00,2024-02-01 12:00:00+00:00
gpu-server02,7,gpu-server02:7,98.97518231245694,violet-run-pipeline-gpu-x8kqd-3503434973,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2024-01-03 04:00:00+00:00
gpu-server02,7,gpu-server02:7,52.13384444444445,violet-run-pipeline-gpu-srgcr-114569520,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-03 04:30:00+00:00,2024-01-03 06:45:00+00:00
gpu-server02,7,gpu-server02:7,49.81975723684211,violet-run-pipeline-gpu-rnqjn-4238665228,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-06 15:30:00+00:00,2024-01-08 05:30:00+00:00
gpu-server02,7,gpu-server02:7,23.14784761904761,violet-run-pipeline-gpu-fds9m-4227584090,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 07:30:00+00:00,2024-01-08 23:15:00+00:00
gpu-server02,7,gpu-server02:7,25.958276315789483,violet-run-pipeline-gpu-cgbdn-2299830279,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 04:15:00+00:00,2024-01-10 23:15:00+00:00
gpu-server02,7,gpu-server02:7,72.61557894736842,violet-run-pipeline-gpu-59trs-1791732950,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-11 05:00:00+00:00,2024-01-11 09:45:00+00:00
gpu-server02,7,gpu-server02:7,73.46533870967738,violet-run-pipeline-gpu-jhwg5-3735731488,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-11 10:15:00+00:00,2024-01-12 01:45:00+00:00
gpu-server02,7,gpu-server02:7,74.53516194895586,violet-run-pipeline-gpu-7b2lh-267076134,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-14 06:00:00+00:00,2024-01-18 17:45:00+00:00
gpu-server02,7,gpu-server02:7,0.0,violet-run-pipeline-gpu-qjz4q-3180446049,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-21 23:45:00+00:00,2024-01-22 06:15:00+00:00
gpu-server02,7,gpu-server02:7,89.65378587786253,violet-run-pipeline-gpu-gp4c7-3307082716,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-24 06:15:00+00:00,2024-02-01 10:45:00+00:00
gpu-server03,0,gpu-server03:0,77.47264538166002,violet-run-pipeline-gpu-brrw5-2583146811,task,ns-1682430413891001,red,"(0.0, 1.0, 0.6846578559724542, 1.0)",2023-11-03 15:00:00+00:00,2024-01-04 23:45:00+00:00
gpu-server03,0,gpu-server03:0,91.20696275733005,violet-run-pipeline-gpu-h6fqd-840725110,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-05 08:15:00+00:00,2024-01-22 01:00:00+00:00
gpu-server03,0,gpu-server03:0,0.0,violet-run-pipeline-gpu-5j9bc-3339071754,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2024-01-22 04:15:00+00:00,2024-01-22 04:30:00+00:00
gpu-server03,0,gpu-server03:0,70.2364139705883,violet-run-pipeline-gpu-c4ldk-126389565,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-23 06:45:00+00:00,2024-01-28 22:45:00+00:00
gpu-server03,0,gpu-server03:0,87.24802333333331,violet-run-pipeline-gpu-fkkf5-2466719574,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-29 00:45:00+00:00,2024-01-29 08:15:00+00:00
gpu-server03,0,gpu-server03:0,91.94269247787608,violet-run-pipeline-gpu-2wk29-4114984326,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-30 06:30:00+00:00,2024-02-01 15:00:00+00:00
